State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
OR,97030,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97031,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97032,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97033,"NORTH EASTERN DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97034,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97035,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97036,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97037,"CENTRAL DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97038,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97039,"NORTH EASTERN DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97040,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97041,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97042,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97044,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97045,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97048,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97049,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97050,"NORTH EASTERN DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97051,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97053,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97054,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97055,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97056,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97057,"CENTRAL DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97058,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97060,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97062,TUALATIN,0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97063,"NORTH EASTERN DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97064,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97065,"NORTH EASTERN DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97067,"MT HOOD GORGE DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97068,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97070,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97071,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97075,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97076,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97077,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97078,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97079,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97080,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97086,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97089,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97101,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97102,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97103,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97106,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97107,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97108,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97109,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97110,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97111,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97112,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97113,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97114,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97115,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97116,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97117,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97118,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97119,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97121,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97122,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97123,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97124,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97125,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97127,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97128,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97129,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97130,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97131,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97132,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97133,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97134,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97135,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97136,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97137,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97138,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97140,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97141,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97143,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97144,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97145,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97146,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97147,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97148,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97149,"NORTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97202,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97206,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97208,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97210,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97214,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97215,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97216,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97217,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97219,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97220,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97221,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97222,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97223,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97224,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97225,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97229,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97230,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97231,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97233,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97236,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97239,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97240,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97251,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97266,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97267,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
